"sample","p_cncr9254","p_cntrl9744","p_cncr2193","p_cncr5103","p_cncr9379","p_cntrl8450","p_cncr9674","p_cntrl4930","p_cncr1282","p_cntrl1266","p_cntrl3501","p_cncr7595","p_cncr2992","p_cncr5928","p_cntrl1083","p_cncr5269","p_cncr5428","p_cncr7863","p_cncr6232","p_cncr6008","p_cncr7650","p_cntrl8718","p_cntrl7961","p_cntrl6150","p_cntrl1211","p_cncr6234","p_cncr2844","p_cncr2962","p_cncr3365","p_cncr9197"
"00011000100010011101",171801,2480810,768,31644,236092,254142,274844,282546,23912,16261,379008,71300,10727667,5025,76,710,155751,10468,31325,2524739,1485178,826441,1849,482875,852660,25444,755175,11284,61484,14402
"11011101111111010001",29684,242,401,175,96,128755,2495,27071,459414,7584,851,4681,33433,14260874,84407,153,296,447,17,843,366947,405,70,2963,16,573762,1109048,1832,1,191
"10110011100100110111",34,23,14,1452,0,22794,202,4807,31724,25827,351,478,3190,579804,20525,18,542,14057,1444,20075,5086,3,30,14,27477,439264,874868,11841,3211,253
"01110101010011001111",6125709,3020,44116,561872,1954695,2984777,5151,789283,36824,357290,33652,6905,33030,109,3334,115761,99050,10607,152481,536577,2818,19160,255438,437181,12476,536270,1649,40394,661428,14845
"11110000110110011010",25442,23075,1420530,9000,6097,57082,2566,10142,164078,7447,950463,2654712,215502,26664,1287295,74964,300076,352406,23970,3152988,120800,2209817,168451,180516,47471,2628416,29546,24402,127679,111526
"01000110001000110000",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"10011111010110010001",1667,506,157,967,0,1381501,13666,2129,1948,12478,6,422,1156,1958630,13134,192,784,318,126,702,4884,46,260,359,3141,366316,1619518,3844,101,324
"01011011010000001110",39801,362173,5618,26205,1624,66126860,172953,9945,1389,21688,10487,3383,4674,428,34583,2019,1224027,7341,73023,40536,32503,383538,12294273,143541,201442,5948,17616,63955,14403,439841
"01011000100100000100",1746,11818151,93493,84120,985,1988091,1758264,40384,394958,21302,301057,110634,454673,45376,71067,19863,409062,521585,1511762,7682,587041,2080326,10432,37825,139044,628,195921,253264,50,259909
"01111100001110110100",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10101110101100011100",128581,295,53344,5386,6044,39636,15765,30845,384909,17380,12403,178533,1380080,4428338,40162,9876,1775812,38779,39810,71633,1667605,11264929,3203,3631,12359,69029,347188,92961,5208,20365
"00001100100011000001",142392,98255,46124,579953,38653,192564,501492,42279,103133,194916,168053,27947,56513,54448,11488,130881,11474,114308,101036,66059,63547,277651,565,25744,7143,26237,48949,518033,17144,533
"00011110100111011110",4576012,20860,3865,241863,7486,261071,17330,62360,20448,1321650,35556,38440,2376268,2122405,3049,35523,2247573,7554,3278,65795,4426448,3091476,59,19724,33452,1239079,25489,1225,119850,15898
"11000010000000100110",263,80408,112424,1337845,6,152010,34532,390670,13511,11861,38117,39299,1093,4614,96059,92657,46197,2764874,853464,187543,22963,2225,3662906,1902,1774875,19960,168116,2507887,30543,24319
"10011011111100010000",12018,70484,99898,939,204,329002,1710495,136,1501,20389,17165,485955,26852,11949408,3879651,24395,822359,45850,39186,66875,889069,156356,68759,11546,45658,44019,4111416,55251,410,903869
"01000010000111011001",2293,1311,107,200,9,42156,6,156544,29674,996,194,7424,194,70287,9371,1,1074,4940,8,456,139846,585,44,1617,828,98636,4496713,1546,309,25
"00011101011001000110",742766,9127,63155,411404,11010,15194231,299747,308877,1168,280018,10323,1398,27390,106265,28276,258074,53992,1715,761129,14143,57052,53920,709146,54445,1748,78820,24869,603186,2741,137908
"10011010101000100011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11111001101011100001",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00100100011101010000",49819,2106,66134336,5426,15755,54024,4124,361975,36769,64520,26942,327693,11164,3128744,1847537,231170,183673,173110,1571342,4357,14095,318340,9702,138458,220,181263,794984,662963,16586,198288
"11111100110011101101",169122,5727,287078,105361,11842809,76539,16179,96313,204442638,1194372,2804617,4729,7731854,840,478,1458084,7495,678223,29341,1409574,4798,39371,3677,33856,153763,1792188,1031,52988,10432,2009
"11011101111010010100",311888,71938,52798,7641,48270,452279,1630681,507630,98343,21140,34499,186533,3464758,581054,33724,74178,181513,4009,59396,294401,5531804,333632,257861,277443,2861,174794,376546,10257,362,103190
"00010100100011010011",523864,96771,73765,353680,1920,22413,268683,1027505,3348,203967,96584,394502,305344,848681,5573,283442,38353,130080,46332,945311,77420,21618,187,203080,21620,1039460,477030,23830,6646058,17271
"00010000001101001001",746,192,491,277,9,116761,74,231225,11241,344,156,4620,3043,402332,1187,24,13,14563,177,701,21537,351,242,862,352,53839,9881316,66611,25,256
"00010111010001110111",194076,26057,55320,352893,2009,607766,329973,467392,629,3052350,8281,8319,30717,93609,4486,140371,465771,68555,287857,189945,1071,89,5974,213632,108489,307748,408649,44102,6869152,554646
"01100101010100100010",2254,58043,11806443,102205,883,685424,222927,29118,96927,383049,90092,356052,1971,14772,6312965,441362,98646,952923,42077941,4957,227,42059,733905,1074142,1045,4467,12254,445755,185264,4516670
"01011100011010100110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10010100111100010001",109,31,14374,100,1,87396,3186,233479,30922,79,99,45047,152318,192689732,85387,956,246,41856,175,5759,7054,921,173,2311,27,287752,62710805,163040,34,818
"10001010101010000111",49822,11363,271,1855850,2791,173938,14224,22445,1229,3438,204586,13593,3912,49561,58142,80651,205990,24756,25473,1254588,1444486,163710,253455,333,1003944,16908,196897,958675,1314,128
"10110001001011011000",921042,1515,61050,2390,41868,4014,4441,72054,7156,91742,10571,229746,25461,19260,2571,5895,893,5950,51362,2294959,2322803,4465,113517,11621,69155,17498077,339207,8321,220678,24539
"10001011011110110100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00001111100100111000",28332,156476,28577,2119,977,98100,7094303,1720,68056,699620,16602,1641818,955292,2639677,29492,1128,412910,109657,106412,15731,183034,832605,423,851297,3064,4435,637135,4056,437235,2671782
"01010110011011011110",3046119,6511,145186,8755,40634,155679,711,23844297,4204,28524,9232,109268,101129,299746,5410,153372,873181,15139,2762,86349,598255,330958,88826,398184,5183,2790864,283043,1235,155778,62592
"11110000000001000010",4646,22010,3505285,260432,28,53435,15921,69718,66932,59956,74095,19688,563,2788,196177,376462,2754,1186656,901308,151793,9045,2987,565520,1055,808465,986056,14567,2354350,73292,28723
"00100111000100010000",12540,15364,715282,7259,45,110897,444503,10664,1972,254007,344,461474,1425,766367,601012,9277,725801,92334,5373641,3833,12330,46918,4401,32149,8415,12917,1094444,56084,906548,859171
"11100101111101001101",8376,0,879,534,5384,924307,7,87684,6372646,455,237,1209,19305,117448,236403,25,414,4254,61,5113,15527,2582,2746,355,1,254805,68711,635104,2,7
"00011000000010011001",140914,20760560,6992,17127,6449,132918,971852,150681,2562,21982,103797,153533,287500,2736,77,1501,27014,10673,89647,432385,157033,118108,12603,1726974,3501018,18521,1754229,8399,427130,169959
"01101011001110010100",135975,703142,3560,4399,37702,71478,9176,40034,15860,144246,39496,67871,908,34216,207731,791,3759787,1607,1289685,1434,8546728,315272,42296,19181,118095,1724,435968,1428,356,100537
"01110110000000100010",295,198565,4769596,9070,11,11418,264670,298551,117831,548442,12810,90697,2220,63244,19509,3434979,10925,13914895,7491701,4844,219,7528,18161,23789,467285,33554,68997,15164,5465917,1991139
"11011011100000010101",35424,1542459,1222,27349,264,470869,12220373,9556,15444,29352,23973,43753,89129,22040,12787,801,1644874,37946,46196,467742,703723,5091,21718,14530,5353263,5017,1912998,52076,5270,109602
"00000110011110101111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11100001000001000001",27021,15125,292232,287798,1592,141549,102091,12345,57943,45742,36037,35410,152,213,291021,7125,7082,298227,1284514,251603,7021,392,727211,4685,178597,27549,66332,10133802,22618,7086
"10010010010111010010",52968,21498,854219,475075,28,157997,3363,4930,218,126010,19723,88521,872,511562,1368054,1088781,267634,133970,14984,317048,95201,4572,49809,1744,674181,16956847,194265,102659,53702,19429
"10001111110111000101",4525,1,21,41008,91,9250340,128,815,84984,18959,47,18,1180,414791,179040,173,1056,560,22,1696,30386,367,103,4,44,585953,22144,275553,1,0
"00110010101101110010",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01110001010101110100",9860,390582,2810080,11391,90122,164867,20701,113128,551446,3123650,314144,43631,42010,6271,126700,14575,195451,249201,7177252,15417,14195,1132,11768,254227,47502,110395,102148,26904,8578,3253322
"00101001101001111001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01010000000100001110",18104,990778,89150,615910,168,3334186,67043,1018208,6376,3934,43986,459789,116591,3738,14608,13015,359871,245705,732646,71705,134785,562207,791684,345424,171283,4463,164926,277756,12449,1068024
"01010111011110010111",9317,420,40,632,5,881492,173,2764061,532,1421,20,3534,1018,3571503,30642,130,20289,235,224,257,37213,205,1511,9233,114,41931,7008802,326,99,1677
"11011100111010111011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11110000100110101101",28,125,157,959,252,12035,18,130526,43801927,2034,6745,3053,179279,5354,482,114,12,202151,467,36082,12409,224,97,125,11450,343779,106733,7675,33,16
"10000000100110111101",121,94,23,4385,68,23118,33,375043,435938,432,3212,12293,566288,105941,725,3,75,13004,83,198898,255234,349,72,843,1066,376287,3300862,37461,180,7
"00000001101001111010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11010101110010000100",17064,8573,338119,158438,7434,2862106,973075,192103,83053,14475,4838,157413,592485,23767,95294,831208,29707,188164,194033,1407973,116062,58395,845342,33665,2885,428268,44845,267839,1861,11166
"00110100000100111001",70,584,5868,51,3,8333,1208,904479,704280,13404,159,9752,177921,508802,79,45,24,62114,6255,782,182,130,5,22625,1240,99381,4517144,2610,54223,14261
"01010111101100000010",27311,66668,129124,8004,20,158461,2965306,24048,1893,26868,3097,8346604,10021,22943535,2533071,442720,579030,686490,299339,4748,203912,388762,26925,82056,1655,2726,1295056,8912,15639,4353057
"00100111111100011000",60991,218,753617,73,50332,109185,18695,3840,12693,14934,3183,3646079,63932,5926673,3282762,6217,2132131,96815,70757,39602,53099,9266635,13706,350252,56,44357,1165934,20120,191002,504049
"11101010011010001111",206540,4272,4967,125315,189197,588258,228,44061,22560,2469,364040,3847,783,180,52126,39205,679377,11457,19602,492188,39905,513972,23231776,6450,1266073,31802,10925,312255,3014,770
"01000101101000011110",757223,8138,8972,9093,12902,344215,186536,14237224,8236,1713,17784,4203969,1912549,356979,42084,304,929581,6702,71842,366174,6058827,4738810,401893,8264072,56,7193,1268117,33974,260282,550789
"01110000001111111010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01010100001110111100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"01010000101010011110",145298,281391,6099,4727,44291,29959,6328,17921795,11097,1228,364267,2867465,2378422,90603,3608,2961,174598,26630,19221,1528514,26263904,3907968,109397,1215021,14895,101894,1530550,1945,58555,101857
"00110100000011010110",321762,7964,223824,567257,5179,42710,3671,11657533,11765,1207603,15355,6619,70126,46850,1493,292042,28596,13915,1284706,136370,72109,15637,1791,11361,60878,7958733,25690,24060,2786990,10432
"01110000101110000001",27,1384,660,25,78,6063,43,108815,800349,349,2895,18984,1379,430731,43891,245,34,86075,1796,389,29363,3340,62,322,458,13964,2651518,2783,5,74
"00001101100011101111",3575792,11565,292,5398661,1784377,603800,141647,100076,97306,2326910,640709,9701,1092978,2578,498,8719,17998,6286,60099,1053297,150705,56814,3338,229098,4971,52163,2806,59321,409917,2050
"11000000000001100001",1928,428479,1354626,813885,264,24842,252647,224477,235184,34905,416204,180994,2868,1657,26703,84564,1709,10676072,627885,283990,5291,155,182619,24139,713748,19407,533341,8818253,16212,20803
"00000001111111001011",10303,3,20,1128,2931,1055115,2,5749,2563,357,2200,4344,533,164618,708222,7,137,539,13,12192,103692,7369,3575,2107,1,233120,184163,64349,40,5
"01110111110011011110",2005217,463,40796,3469,679039,266544,1061,119057,85335,678219,14939,24368,127621,25492,52636,17523,1348493,13152,5297,431953,130596,394207,6051,82211,1615,9904760,4582,743,2452887,15062
"00010010010010100011",769,1021417,126108,141368,510,125276,52825,23491,343,91097,119498,44712,730,6429,17522,3127443,17481,2541091,470373,329819,269,1278,128036,43679,4855121,69713,323385,56378,1232789,61689
"01111010001001010101",137348,900293,23271,2489,28653,17947,14572,606540,95025,193265,141712,3888,4244,20513,2162,5116,747409,36081,225017,4544,163976,8297,2036,9369,6159682,9285,1417108,8999,3800,87221
"11110111010000000001",6558,8560,2764353,13806,123,634187,1943409,6402,16840,43904,691,49591,798,6247,183255,1143319,79460,1463501,820672,96609,87,1054,736286,13853,334694,45866,153079,510135,159981,224413
"11101110001100010000",22110,60727,2296706,3551,26,12260,206733,49707,182784,32530,9467,512203,3892,3663757,619597,82957,863686,144253,613592,1085,172392,381373,27399,11360,81427,7341,1238415,54361,2526,618767
"11001101101101110100",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01000110101100100111",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10110101001011110000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11011001111111010001",7169,1127,109,102,173,119724,470,4749,181722,2918,5111,3001,4925,1613755,224123,17,262,420,14,1934,1082344,238,291,1112,137,355629,1612098,3036,0,100
"11100000001001010000",13200,12623,5032818,4095,945,3066,3862,823273,154996,7575,93391,288307,1437,54868,376141,9207,10477,266584,397300,68930,416937,12255,289012,8585,31447,271994,1323770,888146,8842,29314
"11100001110000010011",11725,15074,220549,29978,2401,314540,101077,6042,13130,3806,474981,314896,2475,2913,15628676,2472,627423,127803,287183,4160831,6160,24844,2355228,224372,17743,35115,138911,3516016,478993,59106
"11001111110101100100",20670,5275,352807,353889,6010,2120320,392336,1381,2886925,1655039,62089,15693,57091,214595,2248667,240102,541417,571064,83790,12616,53857,25013,16467,3729,3167,39328,8215,669110,109,21482
"01010001001011011011",13657210,763699,2888,17812,38463,28544,40862,1662242,464,27755,138057,1799232,16086,8522,2316,1186,43732,3427,15173,666665,2199003,7175,155340,5596148,54836,90168,1741027,1263,733585,460677
"01010010111100100110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00010100111000000101",8319,12433,523937,30230,42695,1047520,567137,2538945,11394,1860,20656,185359,1690974,552137,12645,1395768,96780,1023382,619190,328393,6421,256831,41169,206694,2973,9572,3470732,1929292,4274,49141
"00011001000000111000",9634,11833438,24497,1634,1001,126917,13378281,28211,10116,322328,49698,168637,529616,8304,240,299,4335,21313,1005855,105487,94927,14613,38481,3282731,347619,12866,1115250,6100,897544,15501160
"11011111011011001001",7568805,11940,34036,15158,41889,476267,277444,12034,17094,94638,5453,44894,10207,19233,5118,335868,33163,14957,1926,105027,65514,12573,435307,64677,65255,246770,80247,9301,3628,26147
"01100001111010010101",63991,41734,18109,2016,17658439,96958,4375,482405,41638,4120,625277,311299,24117,4254,430412,1380,970215,16300,454366,633599,361425,211861,219269,682377,2508,8030,966036,41397,5130,10348
"10011111010101111111",21095,16,32,11708,3,2356895,600,16546,23564,171630,85,34,31028,399978,804,33,1293,280,26,3293,2671,9,154,686,2280,2149596,95389,9856,1219,741
"00001001101101100011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00101100010000011010",49997,14575,1334015,9704,3608,1417347,39383,98078,18075,28349,53015,16684,49679,11630,54403,5893,248420,8325,496140,52347,2155,9605273,347150,1692891,3275,76009,18178,478837,5183401,284579
"00011001111100000011",193,967,39,342,8,5200749,3487,1059,1742,579,1839,874,1014,1272503,609952,34,384,917,800,546,9311,4150,3437,2050,59,3026,946143,100369,4,1065
"10111001110100110010",2527,109150,394844,21543,718,129829,737127,126,81095,1183103,1797063,73103,92657,136512,1917309,58219,76401,113291,2015752,346976,10766,21706,35541,42863,162540,234067,22458,132965,75456,2458422
"10111011101000110101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11011101111111000000",647098,23902,718174,40650,26305,412989,786543,3676,337808,224605,83299,396975,129791,1900413,1396367,2732561,29881,53488,33118,22811,1300683,238275,46180,30671,726,259498,31528,35764,23,54809
"01010100010010011010",126462,449409,1678369,10877,1158,449585,98204,5546344,4697,7632,20773,1399209,313383,31544,9608,91183,128891,55821,49211,259527,25926,1110358,500791,21933042,5887,429392,221775,5735,4040733,1250930
"10110001101110110101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"01010011110100010110",11106,316432,46757,16358,361,3940135,147432,12383,1104,22745,28342,404224,21614,301731,7008399,5505,38395658,102429,126233,68825,227330,195443,79661,165083,18254,13667,643802,26344,13474,1621996
"11011111011000110000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10110111110100001111",755,0,90,2553,6,5571994,73,2028,27154,1723,11,177,8870,176018,57764,218,1676,5996,92,28752,338,834,1197,31,177,1150138,27610,177420,1218,29
"11110110111111011010",1220963,185,2417265,2037,17412,5739,352,32421,244495,71915,79410,1802383,97900,6553873,1157478,1955279,599461,314849,1150,257279,308374,1227343,6101,20531,3334,28069528,44401,1811,94294,38743
"10011001111011110011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11100111000001111000",65752,1270,1114873,2510,845,4748,53361,61724,814152,1070574,3743,219713,12134,23530,14600,5129,12513,412878,77184,106755,17692,1296,18649,37668,21338,1181056,92205,16898,6144498,207081
"00100011001101100111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00111100011100100000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00011011001110111111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00010111000000010011",104545,291987,21230,76293,4,313824,16720061,138594,19,97259,449,279117,4781,380637,8720,25199,425113,42059,558817,102612,4155,1446,15415,344558,269277,15396,5487316,27093,44331418,2844926
"10111001110110110110",17494,54747,21298,249124,40519,194164,43203,1251,108157,2412011,2626382,14742,373236,24758,202467,88903,144984,12702,1317315,1232353,142977,23522,26048,12921,335186,1045622,5341,26308,13980,90433
"10111011001101010010",402485,12275,31147,27297,45,28414,42387,536,1000,1341970,19461,19098,328,1095536,569830,25553,173494,4788,210104,14197,600563,3660,22299,505,1046615,468434,150412,26765,16786,402869
"00010011001100001000",20059,67147,37152,1856,177,295687,347550,5047,160,8954,662,2337212,5012,322604,36450,10075,54361,151191,232349,21130,245406,100566,218384,46950,48143,5270,6256138,19917,12185,2370015
"01001000001010000001",22452,20602804,21424,41880,11037,100573,289239,429786,11721,2851,470644,236734,1590,3648,16148,16275,23870,52040,730269,12621,286609,222992,561492,316961,204132,222,1562061,127009,527,24180
"11101111001011101001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11011101000010011101",6808532,953694,1973,333422,6657,829151,10837998,1610252,28725,56058,7529,116402,4070305,1806,40,2586,133269,1319,58949,1146125,794479,12901,119758,1687065,731862,38570,290696,7426,67778,200321
"01111100001111011111",306666,266,31,1125,752,44333,6,12758398,831724,19934,2154,274,47004,210640,139,22,934,58,123,165,229354,4310,19,5002,478,266333,102081,200,123,196
"11110110001010111000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11100010000101110010",3501,36549,2700750,107170,17,2705,2523,16066,147065,663709,316820,192212,261,91897,2358019,63435,147889,2831882,429777,25325,21721,1207,13924,2253,915925,375055,98430,150918,249845,154581
"10111100000101011001",7007,37,1728,840,2,68014,630,40749,1108776,23364,108,226,47905,355547,271,27,46,1554,175,1004,3563,218,9,297,3139,1746630,234233,35748,861,245
